id_loker,pulau,provinsi,job_position,company_name,years_of_experience,years_of_experience_cat,average_processing_time,company_industry,company_size,work_environment_waktu_bekerja,work_environment_gaya_berpakaian,work_environment_gaya_berpakaian_contoh,work_environment_tunjangan,work_environment_bahasa,platform,pendidikan
9642,jawa,dki jakarta,senior lawyer,Parama & Co Law Office (Jakarta),5,5 - 9 tahun,4,Hukum/Legal,1- 50 pekerja,senin - jumat,formal,kemeja polos & dasi,umum,indonesia,jobstreet,"s1, s2"
9643,jawa,jawa timur,staff exim,PT Karya Mitra Bangun Buana,2,0 - 4 tahun,14,Konstruksi/Bangunan/Teknik,tidak spesifik,senin - jumat,bisnis,kemeja,"kesehatan, umum",indonesia,jobstreet,s1
9644,jawa,dki jakarta,staff gudang,XLink Jakarta,1,0 - 4 tahun,1,Retail/Merchandise,1- 50 pekerja,senin - jumat,kasual,kaos,"kesehatan, umum",indonesia,jobstreet,tidak dicantumkan
9645,jawa,dki jakarta,compensation and benefit officer,PT Kreasi Nostra Mandiri,2,0 - 4 tahun,14,Makanan & Minuman/Katering/Restoran,51 - 200 pekerja,senin - jumat,kasual,kaos,tidak tersedia,indonesia,jobstreet,tidak dicantumkan
9646,jawa,dki jakarta,casual leasing supervisor,PT Lippo Malls Indonesia,2,0 - 4 tahun,14,Retail/Merchandise,1001 - 2000 pekerja,senin - jumat,bisnis,kemeja,kesehatan,indonesia,jobstreet,s1
9647,jawa,banten,information and technology support,PT Metropolitan Land Tbk,2,0 - 4 tahun,7,Properti/Real Estate,1001 - 2000 pekerja,senin - sabtu,bisnis,kemeja,umum,indonesia,jobstreet,s1
9648,sumatera,sumatera selatan,design grafis,PT Arwana Citramulia Tbk,1,0 - 4 tahun,14,Manufaktur/Produksi,2001 - 5000 pekerja,senin - jumat,formal,kemeja polos & dasi,"kesehatan, umum, makan",indonesia,jobstreet,"d3, s1"
9649,jawa,dki jakarta,sales manager,PT Bangga Teknologi Indonesia,4,0 - 4 tahun,14,Komputer/Teknik Informatika (Perangkat Keras),201 - 500 pekerja,sabtu,kasual,kaos,"kesehatan, umum",indonesia,jobstreet,"d3, s1"
9650,tidak diketahui,tidak diketahui,design grafis,PT Arwana Citramulia Tbk,1,0 - 4 tahun,14,Manufaktur/Produksi,2001 - 5000 pekerja,senin - jumat,formal,kemeja polos & dasi,"kesehatan, umum, makan",indonesia,jobstreet,"d3, s1"
9651,jawa,di yogyakarta,marketing coordinator,EF English First,1,0 - 4 tahun,14,Pendidikan,51 - 200 pekerja,senin - jumat,kasual,kaos,kesehatan,inggris,jobstreet,tidak dicantumkan
9652,jawa,jawa tengah,hse officer,PT. S2DIO INDUSTRIES,2,0 - 4 tahun,14,Manufaktur/Produksi,201 - 500 pekerja,senin - jumat,bisnis,kemeja,tidak tersedia,inggris,jobstreet,"d3, s1"
9653,jawa,dki jakarta,finance ops shopee express,Shopee Internasional Indonesia,2,0 - 4 tahun,14,Komputer/Teknik Informatika (Perangkat Lunak),2001 - 5000 pekerja,senin - jumat,kasual,kaos,umum,indonesia,jobstreet,"d3, s1"
9654,tidak diketahui,tidak diketahui,design grafis,PT Arwana Citramulia Tbk,1,0 - 4 tahun,14,Manufaktur/Produksi,2001 - 5000 pekerja,senin - jumat,formal,kemeja polos & dasi,"kesehatan, umum, makan",indonesia,jobstreet,"d3, s1"
9655,jawa,dki jakarta,junior network engineer,PT Nusa Network Prakarsa,2,0 - 4 tahun,14,Komputer/Teknik Informatika (Perangkat Keras),51 - 200 pekerja,senin - jumat,bisnis,kemeja,"kesehatan, umum, pendidikan",indonesia,jobstreet,d3
9656,jawa,dki jakarta,mobile apps developer,INDOMARET GROUP,1,0 - 4 tahun,tidak tersedia,Retail/Merchandise,lebih dari 5000 pekerja,senin - jumat,bisnis,kemeja,"kesehatan, umum",indonesia,jobstreet,s1
9657,jawa,dki jakarta,ios mobile developer,INDOMARET GROUP,1,0 - 4 tahun,tidak tersedia,Retail/Merchandise,lebih dari 5000 pekerja,senin - jumat,bisnis,kemeja,"kesehatan, umum",indonesia,jobstreet,s1
9658,jawa,jawa timur,digital marketing,PT Arga Bangun Indah,5,5 - 9 tahun,14,Konstruksi/Bangunan/Teknik,201 - 500 pekerja,sabtu,bisnis,kemeja,kesehatan,indonesia,jobstreet,d3
9659,jawa,jawa timur,it officer,PT Indo World,1,0 - 4 tahun,14,Umum & Grosir,201 - 500 pekerja,senin - sabtu,kasual,kaos,"kesehatan, umum",indonesia,jobstreet,s1
9660,jawa,dki jakarta,ux writer,INDOMARET GROUP,1,0 - 4 tahun,tidak tersedia,Retail/Merchandise,lebih dari 5000 pekerja,senin - jumat,bisnis,kemeja,"kesehatan, umum",indonesia,jobstreet,tidak dicantumkan
9661,jawa,banten,preventive maintenance supervisor,PT Sabas Dian Bersinar,2,0 - 4 tahun,14,Manufaktur/Produksi,51 - 200 pekerja,sabtu,bisnis,kemeja,"kesehatan, pendidikan, umum, bpjs kesehatan",indonesia,jobstreet,s1
9662,jawa,jawa tengah,digital marketing,Apotek Sarika,1,0 - 4 tahun,14,BioTeknologi/Farmasi/Riset klinik,51 - 200 pekerja,sabtu,bisnis,kemeja,"kesehatan, umum",indonesia,jobstreet,s1
9663,jawa,di yogyakarta,finance staff,Muncul Group,1,0 - 4 tahun,14,Umum & Grosir,51 - 200 pekerja,tidak spesifik,bisnis,kemeja,"kesehatan, bpjs kesehatan",indonesia,jobstreet,"d3, s1"
9664,jawa,di yogyakarta,programmer,INDOMARET GROUP,1,0 - 4 tahun,tidak tersedia,Retail/Merchandise,lebih dari 5000 pekerja,senin - jumat,bisnis,kemeja,"kesehatan, umum",indonesia,jobstreet,tidak dicantumkan
9665,jawa,dki jakarta,admin e,PT Wook Global Technology,3,0 - 4 tahun,14,Elektrikal & Elektronik,1001 - 2000 pekerja,senin - sabtu,bisnis,kemeja,"umum, makan, komunikasi, bonus, thr, bpjs kesehatan","indonesia, indonesia, inggris, inggris",jobstreet,s1
9666,jawa,banten,maintenance supervisor,PT Sabas Dian Bersinar,2,0 - 4 tahun,14,Manufaktur/Produksi,51 - 200 pekerja,sabtu,bisnis,kemeja,"kesehatan, pendidikan, umum, bpjs kesehatan",indonesia,jobstreet,s1
9667,jawa,dki jakarta,web developer,PT Bukitmas Mulia Internusa,1,0 - 4 tahun,11,Manufaktur/Produksi,1- 50 pekerja,senin - jumat,kasual,kaos,"kesehatan, umum",indonesia,jobstreet,"d3, s1"
9668,tidak diketahui,tidak diketahui,asisten manager spbu,PT Indra Angkola,5,5 - 9 tahun,14,Minyak/Gas/Petroleum,51 - 200 pekerja,senin - sabtu,bisnis,kemeja,"kesehatan, umum",indonesia,jobstreet,tidak dicantumkan
9669,jawa,dki jakarta,creative designer,PT Kredit Pintar Indonesia,4,0 - 4 tahun,14,Perbankan/Pelayanan Keuangan,501 - 1000 pekerja,senin - jumat,kasual,kaos,"kesehatan, umum",inggris,jobstreet,s1
9670,jawa,banten,plant manager,PT Sabas Dian Bersinar,3,0 - 4 tahun,14,Manufaktur/Produksi,51 - 200 pekerja,sabtu,bisnis,kemeja,"kesehatan, pendidikan, umum, bpjs kesehatan",indonesia,jobstreet,s1
9671,jawa,dki jakarta,junior on boarding manager,Shipper,2,0 - 4 tahun,14,Transportasi/Logistik,501 - 1000 pekerja,senin - jumat,kasual,kaos,"makan, asuransi",indonesia,jobstreet,s1
9672,jawa,dki jakarta,production manager f&b,PT Pendekar Bodoh,5,5 - 9 tahun,14,Makanan & Minuman/Katering/Restoran,51 - 200 pekerja,senin - jumat,bisnis,kemeja,umum,inggris,jobstreet,tidak dicantumkan
9673,jawa,jawa timur,digital marketing,PT Dutakom Wibawa Putra (D~NET),1,0 - 4 tahun,14,Call Center/IT-Enabled Services/BPO,51 - 200 pekerja,senin - jumat,formal,kemeja polos & dasi,kesehatan,indonesia,jobstreet,s1
9674,jawa,dki jakarta,customer service,PT Binex Logistics,1,0 - 4 tahun,14,Transportasi/Logistik,201 - 500 pekerja,sabtu,formal,kemeja polos & dasi,"kesehatan, umum",indonesia,jobstreet,d3
9675,jawa,dki jakarta,.net developer,INDOMARET GROUP,1,0 - 4 tahun,tidak tersedia,Retail/Merchandise,lebih dari 5000 pekerja,senin - jumat,bisnis,kemeja,"kesehatan, umum",indonesia,jobstreet,s1
9676,sumatera,riau,supervisor service pekanbaru,PT Star Cosmos,5,5 - 9 tahun,14,Elektrikal & Elektronik,2001 - 5000 pekerja,senin - sabtu,bisnis,kemeja,umum,indonesia,jobstreet,s1
9677,sumatera,sumatera utara,legal dan humas,PT Indra Angkola,3,0 - 4 tahun,14,Minyak/Gas/Petroleum,51 - 200 pekerja,senin - sabtu,bisnis,kemeja,"kesehatan, umum",indonesia,jobstreet,tidak dicantumkan
9678,jawa,banten,capital market & legal officer,PT Matahari Department Store Tbk,5,5 - 9 tahun,14,Retail/Merchandise,lebih dari 5000 pekerja,senin - jumat,bisnis,kemeja,"kesehatan, kacamata","indonesia, inggris",jobstreet,s1
9679,jawa,dki jakarta,digital marketing,PT Smartfren Telecom Tbk,5,5 - 9 tahun,14,Telekomunikasi,2001 - 5000 pekerja,senin - jumat,bisnis,kemeja,"kesehatan, umum","indonesia, inggris",jobstreet,s1
9680,tidak diketahui,tidak diketahui,staff accounting,Liman Jaya Anugrah,1,0 - 4 tahun,1,Tekstil/Garment,51 - 200 pekerja,sabtu,bisnis,kemeja,tidak tersedia,indonesia,jobstreet,s1
9681,jawa,jawa barat,admin project,KORINDO-KOTEC JO,2,0 - 4 tahun,5,Konstruksi/Bangunan/Teknik,51 - 200 pekerja,senin - sabtu,bisnis,kemeja,"kesehatan, umum",indonesia,jobstreet,"d3, s1"
9682,sumatera,sumatera utara,manager kebun,PT Indra Angkola,10,10 - 14 tahun,14,Minyak/Gas/Petroleum,51 - 200 pekerja,senin - sabtu,bisnis,kemeja,"kesehatan, umum",indonesia,jobstreet,tidak dicantumkan
9683,jawa,jawa timur,kepala gudang,Liman Jaya Anugrah,2,0 - 4 tahun,1,Tekstil/Garment,51 - 200 pekerja,sabtu,bisnis,kemeja,tidak tersedia,indonesia,jobstreet,"s1, d3"
9684,jawa,jawa barat,purchasing,KORINDO-KOTEC JO,2,0 - 4 tahun,5,Konstruksi/Bangunan/Teknik,51 - 200 pekerja,senin - sabtu,bisnis,kemeja,"kesehatan, umum",indonesia,jobstreet,"d3, s1"
9685,jawa,jawa barat,drafter,KORINDO-KOTEC JO,2,0 - 4 tahun,5,Konstruksi/Bangunan/Teknik,51 - 200 pekerja,senin - sabtu,bisnis,kemeja,"kesehatan, umum",indonesia,jobstreet,s1
9686,jawa,dki jakarta,accounting staff,PT Berkat Kriya Tritunggal,2,0 - 4 tahun,14,Pelayanan Arsitek/Desain Interior,1- 50 pekerja,senin - sabtu,bisnis,kemeja,"kesehatan, pendidikan, umum",indonesia,jobstreet,d3
9687,sumatera,kepulauan riau,financial service consultant,PT Prudential Life Assurance (Prudential Indonesia) - Partnership Distribution,0,0 - 4 tahun,14,Asuransi,1001 - 2000 pekerja,senin - jumat,kasual,kaos,kesehatan,indonesia,jobstreet,"s1, d3"
9688,jawa,jawa barat,account executive,PT MarkPlus Indonesia,1,0 - 4 tahun,14,Konsultasi (Bisnis & Manajemen),201 - 500 pekerja,senin - jumat,bisnis,kemeja,kesehatan,indonesia,jobstreet,s1
9689,tidak diketahui,tidak diketahui,humas,PT Unggul Widya Teknologi Lestari,1,0 - 4 tahun,14,Agrikultural/Perkebunan/Peternakan Unggas/Perikanan,51 - 200 pekerja,senin - jumat,formal,kemeja polos & dasi,kesehatan,indonesia,jobstreet,s1
9690,jawa,dki jakarta,senior finance and accounting,Sense Laundry,3,0 - 4 tahun,14,Lainnya,51 - 200 pekerja,senin - jumat,bisnis,kemeja,umum,indonesia,jobstreet,s1
9691,jawa,jawa barat,operator forklift,PT Marketama Indah,1,0 - 4 tahun,14,Produk Konsumen/Barang konsumen yang bergerak cepat,2001 - 5000 pekerja,senin - jumat,bisnis,kemeja,tidak tersedia,indonesia,jobstreet,sma
9692,jawa,dki jakarta,assistant merchandiser,JD .ID (PT Ritel Bersama Nasional),1,0 - 4 tahun,14,Retail/Merchandise,201 - 500 pekerja,senin - jumat,kasual,kaos,"kesehatan, umum, kacamata",inggris,jobstreet,s1
9693,tidak diketahui,tidak diketahui,marketing property manager,PT Nipindo Primatama,5,5 - 9 tahun,14,Pertambangan,501 - 1000 pekerja,senin - jumat,formal,kemeja polos & dasi,kesehatan,inggris,jobstreet,s1
9694,tidak diketahui,tidak diketahui,sales executive,PT Kelly Services Indonesia,3,0 - 4 tahun,14,Manajemen/Konsulting HR,1001 - 2000 pekerja,tidak tersedia,tidak spesifik,tidak spesifik,tidak tersedia,tidak dicantumkan,jobstreet,s1
9695,jawa,dki jakarta,finance staff,PT Haidilao Indonesia Restaurants,2,0 - 4 tahun,14,Makanan & Minuman/Katering/Restoran,51 - 200 pekerja,senin - sabtu,bisnis,kemeja,bpjs kesehatan,"indonesia, inggris",jobstreet,tidak dicantumkan
9696,jawa,dki jakarta,accounting,SEVEN OFFSHORE,3,0 - 4 tahun,14,Minyak/Gas/Petroleum,51 - 200 pekerja,senin - jumat,bisnis,kemeja,"kesehatan, umum",inggris,jobstreet,s1
9697,tidak diketahui,tidak diketahui,freelance tutor penulis tutorial dan materi it,PT Barewa Tekno Gemilang,0,0 - 4 tahun,2,Komputer/Teknik Informatika (Perangkat Lunak),1- 50 pekerja,tidak spesifik,kasual,kaos,negotiable,indonesia,jobstreet,tidak dicantumkan
9698,jawa,dki jakarta,marketing online sales,PT Solusi Sarana Sehat,3,0 - 4 tahun,14,Retail/Merchandise,51 - 200 pekerja,senin - jumat,bisnis,kemeja,kesehatan,indonesia,jobstreet,tidak dicantumkan
9699,tidak diketahui,tidak diketahui,technical support,PT Swadharma Duta Data,2,0 - 4 tahun,14,Komputer/Teknik Informatika (Perangkat Lunak),51 - 200 pekerja,senin - jumat,bisnis,kemeja,"kesehatan, pendidikan, umum",indonesia,jobstreet,s1
9700,jawa,jawa timur,hrd & ga,CV DINA ESTETIKA,1,0 - 4 tahun,8,Perawatan/Kecantikan/Fitnes,1- 50 pekerja,senin - jumat,formal,kemeja polos & dasi,tidak tersedia,indonesia,jobstreet,s1
9701,jawa,banten,admin sales marketplace,CV KREASI SUKSES MAKMUR,1,0 - 4 tahun,2,Retail/Merchandise,1- 50 pekerja,senin - sabtu,formal,kemeja polos & dasi,bonus,indonesia,jobstreet,tidak dicantumkan
9702,jawa,dki jakarta,crm implementation,PT Mastersystem Infotama,1,0 - 4 tahun,14,Komputer/Teknik Informatika (Perangkat Lunak),201 - 500 pekerja,senin - jumat,formal,kemeja polos & dasi,"kesehatan, umum, pendidikan, kacamata",indonesia,jobstreet,tidak dicantumkan
9703,jawa,dki jakarta,marketing & promotion specialist,PT Sumber Bina Makmur,1,0 - 4 tahun,14,Lainnya,1- 50 pekerja,senin - jumat,bisnis,kemeja,"kesehatan, umum, pendidikan",indonesia,jobstreet,tidak dicantumkan
9704,jawa,dki jakarta,supervisor baja,PT Jagat Konstruksi Abdipersada,5,5 - 9 tahun,14,Konstruksi/Bangunan/Teknik,201 - 500 pekerja,senin - jumat,bisnis,kemeja,"kesehatan, umum",indonesia,jobstreet,"smk, d3, s1"
9705,jawa,dki jakarta,tank farm maintenance & tank storage operation,"PT AKR Corporindo, Tbk",8,5 - 9 tahun,14,Minyak/Gas/Petroleum,2001 - 5000 pekerja,senin - jumat,formal,kemeja polos & dasi,kesehatan,indonesia,jobstreet,s1
9706,jawa,banten,admin sales,PT Petra Sejahtera Abadi,2,0 - 4 tahun,14,Makanan & Minuman/Katering/Restoran,201 - 500 pekerja,senin - jumat,formal,kemeja polos & dasi,kesehatan,indonesia,jobstreet,d3
9707,jawa,dki jakarta,fashion designer,PT Binabusana Internusa,1,0 - 4 tahun,14,Retail/Merchandise,501 - 1000 pekerja,senin - jumat,bisnis,kemeja,"kesehatan, transportasi",indonesia,jobstreet,"d3, d4"
9708,jawa,jawa barat,technical product support,PT SHARP Electronics Indonesia,1,0 - 4 tahun,14,Elektrikal & Elektronik,2001 - 5000 pekerja,senin - jumat,bisnis,kemeja,umum,indonesia,jobstreet,"d3, s1"
9709,tidak diketahui,tidak diketahui,sales supervisor,PT Sentra Boga Handal,2,0 - 4 tahun,14,Makanan & Minuman/Katering/Restoran,501 - 1000 pekerja,senin - jumat,formal,kemeja polos & dasi,"kesehatan, umum",indonesia,jobstreet,s1
9710,jawa,dki jakarta,quantity surveyor sipil,PT Jagat Konstruksi Abdipersada,3,0 - 4 tahun,14,Konstruksi/Bangunan/Teknik,201 - 500 pekerja,senin - jumat,bisnis,kemeja,"kesehatan, umum",indonesia,jobstreet,s1
9711,tidak diketahui,tidak diketahui,marketing officer mobil jabodetabek,PT Finansia Multi Finance (Kredit Plus),1,0 - 4 tahun,14,Perbankan/Pelayanan Keuangan,lebih dari 5000 pekerja,senin - jumat,formal,kemeja polos & dasi,"kesehatan, umum, kacamata",indonesia,jobstreet,tidak dicantumkan
9712,jawa,banten,legal staff,PT Matahari Department Store Tbk,1,0 - 4 tahun,14,Retail/Merchandise,lebih dari 5000 pekerja,senin - jumat,bisnis,kemeja,"kesehatan, kacamata","indonesia, inggris",jobstreet,s1
9713,jawa,dki jakarta,finance,PT Kyara Sukses Mandiri,3,0 - 4 tahun,14,Pertambangan,tidak spesifik,senin - jumat,tidak spesifik,tidak spesifik,tidak tersedia,tidak dicantumkan,jobstreet,s1
9714,tidak diketahui,tidak diketahui,credit marketing officer motor jabodetabek,PT Finansia Multi Finance (Kredit Plus),1,0 - 4 tahun,14,Perbankan/Pelayanan Keuangan,lebih dari 5000 pekerja,senin - jumat,formal,kemeja polos & dasi,"kesehatan, umum, kacamata",indonesia,jobstreet,tidak dicantumkan
9715,jawa,jawa barat,accounting & tax officer,PT Hasnur Jaya Utama (Hasnur Group),2,0 - 4 tahun,14,Pertambangan,1001 - 2000 pekerja,senin - jumat,bisnis,kemeja,kesehatan,indonesia,jobstreet,s1
9716,jawa,banten,site technical support,PT Mitra Pinasthika Mustika Rent (MPM Rent),1,0 - 4 tahun,14,Automobil/Mesin Tambahan Automotif/Kendaraan,501 - 1000 pekerja,senin - jumat,bisnis,kemeja,"kesehatan, umum",indonesia,jobstreet,s1
9717,nusa tenggara,bali,channel development b2b,PT. Herlina Indah,5,5 - 9 tahun,14,Produk Konsumen/Barang konsumen yang bergerak cepat,2001 - 5000 pekerja,senin - jumat,bisnis,kemeja,tidak tersedia,inggris,jobstreet,d3
9718,jawa,dki jakarta,senior data analyst,mClinica Pte. Ltd (Jakarta),4,0 - 4 tahun,13,Kesehatan/Medis,201 - 500 pekerja,senin - jumat,kasual,kaos,"kesehatan, umum, komunikasi, bpjs kesehatan",inggris,jobstreet,tidak dicantumkan
9719,jawa,dki jakarta,project manager,PT Infratech Indonesia,3,0 - 4 tahun,14,Telekomunikasi,201 - 500 pekerja,senin - jumat,bisnis,kemeja,"kesehatan, bpjs kesehatan",indonesia,jobstreet,s1
9720,jawa,dki jakarta,manager sell in,PT Mobil Laku Indonesia (OLX Autos),3,0 - 4 tahun,14,Automobil/Mesin Tambahan Automotif/Kendaraan,2001 - 5000 pekerja,senin - jumat,kasual,kaos,"kesehatan, umum, asuransi",inggris,jobstreet,tidak dicantumkan
9721,jawa,dki jakarta,ux researcher,INDOMARET GROUP,1,0 - 4 tahun,tidak tersedia,Retail/Merchandise,lebih dari 5000 pekerja,senin - jumat,bisnis,kemeja,"kesehatan, umum",indonesia,jobstreet,s1
9722,jawa,jawa barat,sales t.o,PT Sasana Megah Agung,1,0 - 4 tahun,14,Produk Konsumen/Barang konsumen yang bergerak cepat,51 - 200 pekerja,senin - sabtu,bisnis,kemeja,umum,indonesia,jobstreet,tidak dicantumkan
9723,jawa,jawa timur,accounting supervisor,PT Sumber Makmur Surya Perkasa,3,0 - 4 tahun,2,Konstruksi/Bangunan/Teknik,1- 50 pekerja,senin - sabtu,bisnis,kemeja,"kesehatan, bpjs kesehatan",indonesia,jobstreet,s1
9724,jawa,dki jakarta,procurement manager,PT Ki-Antaka Rasa,2,0 - 4 tahun,14,Manufaktur/Produksi,201 - 500 pekerja,sabtu,bisnis,kemeja,"kesehatan, umum",indonesia,jobstreet,s1
9725,jawa,jawa barat,it staff,PT JFE Steel Galvanizing Indonesia,1,0 - 4 tahun,4,Konstruksi/Bangunan/Teknik,201 - 500 pekerja,senin - jumat,bisnis,kemeja,"kesehatan, umum",inggris,jobstreet,"d3, s1"
9726,sulawesi,sulawesi selatan,channel development b2b,PT. Herlina Indah,5,5 - 9 tahun,14,Produk Konsumen/Barang konsumen yang bergerak cepat,2001 - 5000 pekerja,senin - jumat,bisnis,kemeja,tidak tersedia,inggris,jobstreet,d3
9727,jawa,jawa timur,hrd staff,PT SOLUSI ALAT BERAT INDONESIA,3,0 - 4 tahun,14,Transportasi/Logistik,51 - 200 pekerja,senin - jumat,kasual,kaos,"kesehatan, umum",indonesia,jobstreet,s1
9728,jawa,jawa tengah,officeboy,PT Agro Prima Sejahtera,1,0 - 4 tahun,14,Agrikultural/Perkebunan/Peternakan Unggas/Perikanan,501 - 1000 pekerja,senin - jumat,formal,kemeja polos & dasi,kesehatan,indonesia,jobstreet,tidak dicantumkan
9729,jawa,jawa barat,qa supervisor,RGF HR Agent Indonesia (Recruitment Firm),3,0 - 4 tahun,14,Manajemen/Konsulting HR,1- 50 pekerja,tidak tersedia,tidak spesifik,tidak spesifik,tidak tersedia,tidak dicantumkan,jobstreet,d3
9730,jawa,jawa barat,"global employability, entrepreneurship & alumni section head",Yayasan Bina Nusantara,4,0 - 4 tahun,14,Pendidikan,2001 - 5000 pekerja,senin - jumat,bisnis,kemeja,"kesehatan, pendidikan, umum",indonesia,jobstreet,s1
9731,sumatera,sumatera utara,channel development b2b,PT. Herlina Indah,5,5 - 9 tahun,14,Produk Konsumen/Barang konsumen yang bergerak cepat,2001 - 5000 pekerja,senin - jumat,bisnis,kemeja,tidak tersedia,inggris,jobstreet,d3
9732,jawa,dki jakarta,technical support lead,PT Dwi Cermat Indonesia,3,0 - 4 tahun,tidak tersedia,Lainnya,201 - 500 pekerja,senin - jumat,kasual,kaos,kesehatan,indonesia,jobstreet,tidak dicantumkan
9733,jawa,jawa timur,warehouse manager,PT. DHL Supply Chain Indonesia,5,5 - 9 tahun,14,Transportasi/Logistik,lebih dari 5000 pekerja,senin - jumat,bisnis,kemeja,tidak tersedia,inggris,jobstreet,s1
9734,jawa,jawa barat,channel development b2b,PT. Herlina Indah,5,5 - 9 tahun,14,Produk Konsumen/Barang konsumen yang bergerak cepat,2001 - 5000 pekerja,senin - jumat,bisnis,kemeja,tidak tersedia,inggris,jobstreet,d3
9735,jawa,banten,it software support,PT Giesecke & Devrient Indonesia,1,0 - 4 tahun,14,"Konsultasi (IT, Ilmu Pengetahuan, Teknis & Teknikal)",51 - 200 pekerja,senin - jumat,bisnis,kemeja,kesehatan,"indonesia, inggris",jobstreet,"profesi, s1, d3"
9736,jawa,dki jakarta,legal contracts specialist,PT Inti Brunel Teknindo,7,5 - 9 tahun,14,Pertambangan,1- 50 pekerja,senin - jumat,bisnis,kemeja,kesehatan,inggris,jobstreet,"s1, s2, s3"
9737,jawa,jawa barat,credit marketing officer,PT Mega Auto Finance,1,0 - 4 tahun,14,Perbankan/Pelayanan Keuangan,2001 - 5000 pekerja,senin - jumat,formal,kemeja polos & dasi,"kesehatan, umum",indonesia,jobstreet,"d3, s1"
9738,sumatera,sumatera utara,sales supervisor,PT Indomas Tirta Kencana Abadi,3,0 - 4 tahun,14,Produk Konsumen/Barang konsumen yang bergerak cepat,51 - 200 pekerja,sabtu,bisnis,kemeja,"kesehatan, umum",indonesia,jobstreet,s1
9739,jawa,dki jakarta,technical support specialist,PT Dwi Cermat Indonesia,3,0 - 4 tahun,tidak tersedia,Lainnya,201 - 500 pekerja,senin - jumat,kasual,kaos,kesehatan,indonesia,jobstreet,tidak dicantumkan
9740,tidak diketahui,tidak diketahui,assistant president director,RGF HR Agent Indonesia (Recruitment Firm),1,0 - 4 tahun,14,Manajemen/Konsulting HR,1- 50 pekerja,tidak tersedia,tidak spesifik,tidak spesifik,tidak tersedia,tidak dicantumkan,jobstreet,s1
9741,jawa,dki jakarta,supervisor finance & accounting,PT. Innolab Sains Internasional,3,0 - 4 tahun,14,BioTeknologi/Farmasi/Riset klinik,51 - 200 pekerja,sabtu,bisnis,kemeja,"kesehatan, kacamata",indonesia,jobstreet,s1
9742,jawa,dki jakarta,digital marketing,PT. Innolab Sains Internasional,3,0 - 4 tahun,14,BioTeknologi/Farmasi/Riset klinik,51 - 200 pekerja,sabtu,bisnis,kemeja,"kesehatan, kacamata",indonesia,jobstreet,s1
9743,jawa,dki jakarta,robotic rnd mechatronic,PT Kusnadi Digital Teknologi,2,0 - 4 tahun,1,Komputer/Teknik Informatika (Perangkat Lunak),51 - 200 pekerja,senin - jumat,kasual,kaos,bonus,indonesia,jobstreet,tidak dicantumkan
9744,jawa,banten,reporting & analysis officer,CINEPOLIS INDONESIA,2,0 - 4 tahun,11,Hiburan/Media,1001 - 2000 pekerja,senin - jumat,kasual,kaos,"kesehatan, kacamata",inggris,jobstreet,s1
