id_loker,provinsi,pendidikan
8163,dki jakarta,D3
8164,dki jakarta,S1
8165,jawa barat,S1
8166,dki jakarta,TIDAK DICANTUMKAN
8167,dki jakarta,TIDAK DICANTUMKAN
8168,tidak diketahui,D3
8169,jawa tengah,D3
8170,jawa barat,D3
8170,jawa barat,S1
8171,dki jakarta,S1
8172,jawa timur,TIDAK DICANTUMKAN
8173,jawa barat,TIDAK DICANTUMKAN
8174,dki jakarta,D3
8175,kepulauan riau,D3
8176,tidak diketahui,S1
8177,dki jakarta,D3
8178,dki jakarta,S1
8179,dki jakarta,TIDAK DICANTUMKAN
8180,jawa timur,S1
8181,sulawesi utara,S1
8182,jawa timur,D3
8183,banten,S1
8184,dki jakarta,S1
8185,dki jakarta,S1
8186,dki jakarta,S1
8187,jawa timur,S1
8188,tidak diketahui,S1
8189,tidak diketahui,S1
8190,dki jakarta,PROFESI
8191,dki jakarta,S1
8192,banten,S1
8193,kalimantan timur,TIDAK DICANTUMKAN
8194,tidak diketahui,S1
8195,dki jakarta,D3
8196,banten,S1
8197,jawa barat,S1
8198,banten,S1
8199,jawa timur,D3
8199,jawa timur,S1
8200,dki jakarta,TIDAK DICANTUMKAN
8201,jawa timur,D3
8201,jawa timur,S1
8202,jawa barat,D3
8203,jawa tengah,PROFESI
8204,jawa barat,D3
8205,dki jakarta,TIDAK DICANTUMKAN
8206,dki jakarta,TIDAK DICANTUMKAN
8207,jawa barat,TIDAK DICANTUMKAN
8208,dki jakarta,S1
8209,dki jakarta,TIDAK DICANTUMKAN
8210,dki jakarta,S1
8211,dki jakarta,S1
8212,dki jakarta,D3
8212,dki jakarta,S1
8213,jawa barat,S1
8214,dki jakarta,S1
8215,kalimantan timur,S1
8216,jawa barat,PROFESI
8216,jawa barat,S1
8217,sulawesi utara,D3
8217,sulawesi utara,S1
8218,jawa tengah,TIDAK DICANTUMKAN
8219,dki jakarta,PROFESI
8220,di yogyakarta,TIDAK DICANTUMKAN
8221,jawa barat,TIDAK DICANTUMKAN
8222,tidak diketahui,TIDAK DICANTUMKAN
8223,dki jakarta,TIDAK DICANTUMKAN
8224,kepulauan riau,TIDAK DICANTUMKAN
8225,dki jakarta,TIDAK DICANTUMKAN
8226,jawa barat,S1
8227,dki jakarta,D3
8228,papua,S1
8229,dki jakarta,S1
8230,jawa timur,TIDAK DICANTUMKAN
8231,dki jakarta,D3
8231,dki jakarta,D4
8232,kalimantan barat,D3
8233,sulawesi tenggara,TIDAK DICANTUMKAN
8234,dki jakarta,D3
8234,dki jakarta,S1
8235,dki jakarta,S1
8236,kalimantan timur,SMP
8237,dki jakarta,S1
8238,jawa tengah,S1
8239,jawa tengah,TIDAK DICANTUMKAN
8240,jawa barat,S1
8241,jawa barat,TIDAK DICANTUMKAN
8242,banten,TIDAK DICANTUMKAN
8243,jawa barat,D3
8244,jawa barat,TIDAK DICANTUMKAN
8245,jawa barat,TIDAK DICANTUMKAN
8246,dki jakarta,D3
8247,dki jakarta,D3
8248,jawa tengah,D3
8249,jawa barat,S1
8250,dki jakarta,S1
8251,dki jakarta,TIDAK DICANTUMKAN
8252,dki jakarta,S1
8253,dki jakarta,S1
8254,dki jakarta,S1
8255,jawa tengah,S1
8256,kepulauan riau,S1
8257,jawa timur,S1
8258,jawa barat,S1
8259,dki jakarta,S1
8260,dki jakarta,TIDAK DICANTUMKAN
8261,jambi,S1
8262,dki jakarta,PROFESI
8263,dki jakarta,S1
8263,dki jakarta,PROFESI
8264,dki jakarta,TIDAK DICANTUMKAN
8265,dki jakarta,TIDAK DICANTUMKAN
8266,banten,D3
8267,jawa tengah,TIDAK DICANTUMKAN
8268,dki jakarta,TIDAK DICANTUMKAN
8269,dki jakarta,S1
8270,dki jakarta,S1
8271,jawa timur,S1
8272,dki jakarta,D3
8272,dki jakarta,PROFESI
8273,dki jakarta,D3
8274,jawa barat,D3
8274,jawa barat,S1
8275,di yogyakarta,S1
8276,dki jakarta,TIDAK DICANTUMKAN
8277,dki jakarta,TIDAK DICANTUMKAN
8278,dki jakarta,S1
8279,jawa barat,TIDAK DICANTUMKAN
8280,tidak diketahui,S1
8281,jawa barat,S1
8282,dki jakarta,S1
8283,dki jakarta,TIDAK DICANTUMKAN
8284,dki jakarta,S1
8285,dki jakarta,PROFESI
8285,dki jakarta,D3
8285,dki jakarta,S1
8286,dki jakarta,PROFESI
8287,dki jakarta,S1
8288,di yogyakarta,TIDAK DICANTUMKAN
8289,dki jakarta,TIDAK DICANTUMKAN
8290,dki jakarta,S1
8291,dki jakarta,D3
8292,sumatera utara,D3
8293,jawa barat,TIDAK DICANTUMKAN
8294,maluku,D3
8295,kalimantan timur,D3
8296,jawa barat,S1
8297,jawa barat,TIDAK DICANTUMKAN
8298,jawa barat,SMA
8299,bali,S1
8300,banten,S1
8301,tidak diketahui,D3
8302,jawa timur,S1
8303,jawa timur,S1
8303,jawa timur,S2
8303,jawa timur,S3
8304,dki jakarta,D3
8305,tidak diketahui,D3
8306,dki jakarta,TIDAK DICANTUMKAN
8307,dki jakarta,S1
8308,jawa timur,D3
8308,jawa timur,S1
8309,jawa timur,PROFESI
8310,jawa timur,D3
8310,jawa timur,S1
8311,dki jakarta,S1
8312,jawa timur,S1
8313,banten,TIDAK DICANTUMKAN
8314,jawa barat,D3
8315,banten,S1
8315,banten,D3
8316,jawa barat,D3
8316,jawa barat,S1
8317,dki jakarta,S1
8318,jawa timur,S1
8319,riau,D3
8320,tidak diketahui,S1
8321,jawa timur,S1
8321,jawa timur,D3
8322,tidak diketahui,TIDAK DICANTUMKAN
8323,dki jakarta,D3
8324,dki jakarta,TIDAK DICANTUMKAN
8325,jawa barat,D3
8325,jawa barat,S1
8326,banten,SMA
8327,dki jakarta,TIDAK DICANTUMKAN
8328,dki jakarta,PROFESI
8329,tidak diketahui,S1
8330,tidak diketahui,S1
8331,dki jakarta,S1
8332,jawa barat,TIDAK DICANTUMKAN
8333,jawa barat,S1
8334,dki jakarta,TIDAK DICANTUMKAN
8335,dki jakarta,S1
8336,jawa barat,S1
8337,jawa barat,S1
8338,sulawesi utara,S1
8339,jawa tengah,S1
8340,dki jakarta,S1
8340,dki jakarta,S2
8340,dki jakarta,S3
8341,dki jakarta,TIDAK DICANTUMKAN
8342,dki jakarta,S1
8343,kalimantan tengah,TIDAK DICANTUMKAN
8344,sumatera utara,S1
8345,tidak diketahui,TIDAK DICANTUMKAN
8346,dki jakarta,D3
8347,banten,SMK
8347,banten,D3
8348,jawa barat,S1
8348,jawa barat,S2
8349,dki jakarta,S1
8350,banten,TIDAK DICANTUMKAN
8351,dki jakarta,S1
8352,jawa barat,TIDAK DICANTUMKAN
8353,dki jakarta,D3
8354,jawa timur,D3
8354,jawa timur,S1
8355,tidak diketahui,TIDAK DICANTUMKAN
8356,tidak diketahui,S1
8357,dki jakarta,D3
8358,banten,TIDAK DICANTUMKAN
8359,sumatera selatan,S1
8360,sumatera utara,D3
8360,sumatera utara,S1
8361,tidak diketahui,TIDAK DICANTUMKAN
8362,jawa barat,S1
8363,sumatera utara,S1
8364,tidak diketahui,S1
8365,dki jakarta,S1
8366,dki jakarta,TIDAK DICANTUMKAN
8367,jawa barat,D3
8367,jawa barat,S1
8368,jawa barat,D3
8369,dki jakarta,S1
8370,tidak diketahui,TIDAK DICANTUMKAN
8371,dki jakarta,D3
8372,jawa tengah,S1
8372,jawa tengah,PROFESI
8373,jawa timur,S1
8374,dki jakarta,D3
8375,dki jakarta,D3
8376,jawa timur,D3
8376,jawa timur,S1
8377,dki jakarta,S1
8378,dki jakarta,S1
8379,jawa barat,D3
8380,jawa barat,D3
8381,dki jakarta,S1
8382,dki jakarta,S1
8383,tidak diketahui,S1
8384,bali,S2
8385,riau,S1
8386,jawa barat,D3
8387,sumatera selatan,S1
8388,sumatera barat,S1
8389,dki jakarta,PROFESI
8389,dki jakarta,S1
8390,kalimantan selatan,S1
8391,dki jakarta,S1
8392,dki jakarta,S1
8393,tidak diketahui,TIDAK DICANTUMKAN
8394,sulawesi selatan,D3
8394,sulawesi selatan,S1
8395,tidak diketahui,S1
8396,dki jakarta,S1
8397,dki jakarta,S1
8398,dki jakarta,D3
8399,bali,S1
8399,bali,S2
8400,dki jakarta,TIDAK DICANTUMKAN
8401,tidak diketahui,S1
8401,tidak diketahui,S2
8402,dki jakarta,S1
8403,banten,D3
8403,banten,S1
8404,nusa tenggara timur,S1
8405,jawa tengah,D3
8406,dki jakarta,S1
8407,jawa tengah,S1
8408,dki jakarta,S1
8409,jawa barat,D3
8410,jawa timur,S1
8411,tidak diketahui,D3
8411,tidak diketahui,S1
8412,jawa barat,S1
8413,dki jakarta,D3
8413,dki jakarta,S1
8414,dki jakarta,D3
8414,dki jakarta,S1
8415,jawa barat,S1
8416,dki jakarta,TIDAK DICANTUMKAN
8417,tidak diketahui,D3
8418,tidak diketahui,S1
8419,dki jakarta,D3
8420,jawa barat,S1
8421,jawa barat,TIDAK DICANTUMKAN
8422,tidak diketahui,PROFESI
8422,tidak diketahui,S1
8423,jawa barat,S1
8424,bali,S1
8425,jawa barat,S1
8426,banten,TIDAK DICANTUMKAN
8427,dki jakarta,D3
8427,dki jakarta,S1
8428,tidak diketahui,S1
8429,jawa barat,S1
8430,jawa tengah,S1
8431,tidak diketahui,D3
8431,tidak diketahui,S1
8432,tidak diketahui,TIDAK DICANTUMKAN
8433,jawa timur,D3
8433,jawa timur,S1
8434,tidak diketahui,TIDAK DICANTUMKAN
8435,jawa timur,S1
8436,dki jakarta,TIDAK DICANTUMKAN
8437,jawa barat,D3
8438,sumatera utara,S1
8439,dki jakarta,TIDAK DICANTUMKAN
8440,tidak diketahui,D3
8440,tidak diketahui,S1
8441,gorontalo,S1
8442,sumatera utara,TIDAK DICANTUMKAN
8443,banten,S1
8444,dki jakarta,S1
8445,jawa timur,TIDAK DICANTUMKAN
8446,kalimantan selatan,D3
8446,kalimantan selatan,S1
8447,jawa timur,S1
8447,jawa timur,PROFESI
8448,jawa timur,S1
8449,jawa barat,D3
8450,jawa barat,S1
8451,jawa barat,D3
8451,jawa barat,S1
8452,dki jakarta,D3
8452,dki jakarta,S1
8453,dki jakarta,D3
8454,dki jakarta,S1
8455,jawa tengah,S1
8456,jawa timur,D3
8456,jawa timur,S1
8457,dki jakarta,S1
8458,dki jakarta,D3
8459,sulawesi selatan,D3
8459,sulawesi selatan,S1
8460,jawa barat,S1
8461,jawa tengah,D3
8461,jawa tengah,S1
8462,dki jakarta,D3
8463,tidak diketahui,S1
8464,jawa timur,S1
8465,dki jakarta,S1
8466,dki jakarta,S1
8467,dki jakarta,S1
8468,jawa tengah,TIDAK DICANTUMKAN
8469,banten,S1
8470,jawa timur,S1
8471,tidak diketahui,S1
8472,jawa timur,S1
8473,dki jakarta,S1
8474,jawa timur,S1
8475,jawa barat,S1
8476,tidak diketahui,S1
8477,jawa barat,D3
8477,jawa barat,S1
8478,dki jakarta,S1
8479,banten,S2
8480,banten,D3
8481,banten,D3
8482,jawa timur,S1
8483,jawa barat,TIDAK DICANTUMKAN
8484,sulawesi barat,D3
8485,jawa timur,S1
8486,bali,TIDAK DICANTUMKAN
8487,dki jakarta,TIDAK DICANTUMKAN
8488,tidak diketahui,D3
8489,dki jakarta,D3
8490,dki jakarta,TIDAK DICANTUMKAN
8491,dki jakarta,D3
8491,dki jakarta,S1
8492,dki jakarta,D3
8493,dki jakarta,S1
8494,nusa tenggara barat,S1
8495,aceh,S1
8496,dki jakarta,D3
8497,dki jakarta,D3
8498,dki jakarta,D3
8498,dki jakarta,S1
8499,jawa timur,S1
8500,dki jakarta,S1
8501,jawa barat,TIDAK DICANTUMKAN
8502,jawa barat,S1
8503,dki jakarta,S1
8504,dki jakarta,S2
8505,dki jakarta,D3
8505,dki jakarta,S1
8506,nusa tenggara barat,S1
8507,dki jakarta,S1
8508,dki jakarta,SMA
8509,jawa barat,SMK
8510,dki jakarta,S1
8511,nusa tenggara barat,S1
8512,tidak diketahui,TIDAK DICANTUMKAN
8513,dki jakarta,D3
8513,dki jakarta,S1
8514,banten,S1
8515,jawa barat,TIDAK DICANTUMKAN
8516,dki jakarta,S1
8517,dki jakarta,TIDAK DICANTUMKAN
8518,dki jakarta,PROFESI
8519,banten,D3
8519,banten,S1
8520,banten,S1
8521,tidak diketahui,S1
8522,jawa tengah,D3
8523,dki jakarta,S2
8523,dki jakarta,S1
8524,banten,S1
8525,banten,D3
8525,banten,S1
8526,dki jakarta,S1
8527,jawa barat,D3
8528,banten,S1
8529,jawa barat,TIDAK DICANTUMKAN
8530,dki jakarta,TIDAK DICANTUMKAN
8531,dki jakarta,S1
8531,dki jakarta,S2
8532,jawa timur,D3
8533,dki jakarta,TIDAK DICANTUMKAN
8534,jawa barat,S1
8535,jawa barat,S1
8536,jawa tengah,D3
8537,banten,S1
8538,jawa barat,S1
8539,dki jakarta,D3
8539,dki jakarta,S1
8540,kalimantan timur,D3
8541,banten,D3
8542,tidak diketahui,S1
8543,dki jakarta,TIDAK DICANTUMKAN
8544,riau,D3
8544,riau,S1
8545,jawa tengah,S1
8546,dki jakarta,TIDAK DICANTUMKAN
8547,jawa timur,D3
8548,jawa barat,SMK
8549,dki jakarta,S1
8550,dki jakarta,S1
8551,dki jakarta,S1
8552,dki jakarta,D3
8552,dki jakarta,S1
8553,dki jakarta,D3
8553,dki jakarta,S1
8554,jawa timur,S1
8555,banten,S1
8556,jawa timur,TIDAK DICANTUMKAN
8557,banten,S1
8558,dki jakarta,S1
8559,banten,S1
8560,dki jakarta,S2
8560,dki jakarta,S3
8561,jawa barat,S1
8562,banten,S1
8563,dki jakarta,D3
8563,dki jakarta,S1
8564,dki jakarta,D3
8565,tidak diketahui,TIDAK DICANTUMKAN
8566,banten,S1
8567,dki jakarta,TIDAK DICANTUMKAN
8568,dki jakarta,S1
8569,dki jakarta,D3
8569,dki jakarta,S1
8570,jawa timur,S1
8571,dki jakarta,S1
8572,jawa barat,S1
8573,dki jakarta,TIDAK DICANTUMKAN
8574,dki jakarta,TIDAK DICANTUMKAN
8575,dki jakarta,S1
8576,banten,S1
8577,dki jakarta,S1
8577,dki jakarta,D3
8578,dki jakarta,S1
8579,tidak diketahui,D3
8580,jawa tengah,S1
8581,dki jakarta,TIDAK DICANTUMKAN
8582,jawa tengah,D3
8583,jawa barat,S1
8584,banten,D3
8584,banten,S1
8585,jawa timur,D3
8586,tidak diketahui,S1
8587,dki jakarta,S1
8588,tidak diketahui,S1
8589,jawa tengah,D3
8589,jawa tengah,S1
8590,jawa tengah,S1
8591,dki jakarta,S1
8592,dki jakarta,S1
8593,dki jakarta,D3
8594,jawa tengah,D3
8595,jawa tengah,D3
8596,dki jakarta,S1
8597,dki jakarta,D3
8597,dki jakarta,S1
8598,jawa tengah,D3
8598,jawa tengah,S1
8599,aceh,S1
8600,sulawesi utara,S1
8601,banten,D3
8602,dki jakarta,S1
8602,dki jakarta,S2
8602,dki jakarta,D3
8603,tidak diketahui,S1
8604,banten,S1
8605,jawa barat,S1
8606,tidak diketahui,D3
8607,banten,S1
8608,dki jakarta,D3
8609,dki jakarta,D3
8609,dki jakarta,S1
8610,dki jakarta,S1
8611,dki jakarta,S1
8612,jawa timur,S1
8613,jawa barat,S1
8614,nusa tenggara timur,D3
8614,nusa tenggara timur,S1
8615,jawa barat,S1
8616,dki jakarta,S1
8617,dki jakarta,S1
8618,tidak diketahui,S1
8619,dki jakarta,TIDAK DICANTUMKAN
8620,jawa tengah,D3
8621,jawa timur,D3
8621,jawa timur,S1
8622,di yogyakarta,D3
8623,bali,TIDAK DICANTUMKAN
8624,bali,TIDAK DICANTUMKAN
8625,jawa barat,TIDAK DICANTUMKAN
8626,bali,TIDAK DICANTUMKAN
8627,tidak diketahui,D3
8628,banten,S1
8629,sumatera barat,D3
8630,tidak diketahui,SMA
8630,tidak diketahui,D3
8630,tidak diketahui,S1
8631,dki jakarta,TIDAK DICANTUMKAN
8632,tidak diketahui,S1
8633,dki jakarta,PROFESI
8634,dki jakarta,TIDAK DICANTUMKAN
8635,tidak diketahui,S1
8636,jawa barat,D3
8637,riau,S1
8638,sumatera utara,D3
8638,sumatera utara,S1
8639,kalimantan tengah,S1
8640,jawa timur,TIDAK DICANTUMKAN
8641,tidak diketahui,TIDAK DICANTUMKAN
8642,dki jakarta,D3
8642,dki jakarta,S1
8643,dki jakarta,S1
8644,dki jakarta,S2
8645,tidak diketahui,S1
8646,dki jakarta,D3
8646,dki jakarta,S1
8647,dki jakarta,D3
8647,dki jakarta,S1
8648,sumatera utara,TIDAK DICANTUMKAN
8649,banten,D3
8650,bali,D3
8651,banten,TIDAK DICANTUMKAN
8652,tidak diketahui,S1
8653,banten,S1
8654,tidak diketahui,S1
8655,dki jakarta,D3
8655,dki jakarta,S2
8656,jawa timur,D3
8656,jawa timur,S1
8657,kepulauan riau,TIDAK DICANTUMKAN
8658,jawa timur,S1
8659,tidak diketahui,S1
8660,kalimantan timur,S1
8661,jawa tengah,TIDAK DICANTUMKAN
8662,tidak diketahui,D3
8663,banten,TIDAK DICANTUMKAN
8664,jawa barat,S1
8665,jawa timur,D3
8666,jawa barat,D3
8666,jawa barat,S1
8667,banten,S1
8668,banten,TIDAK DICANTUMKAN
8669,dki jakarta,S1
8670,dki jakarta,TIDAK DICANTUMKAN
8671,jawa barat,D3
8672,dki jakarta,D3
8672,dki jakarta,D4
8672,dki jakarta,S1
8673,tidak diketahui,TIDAK DICANTUMKAN
8674,jawa barat,D3
8675,banten,SMK
8676,dki jakarta,D3
8676,dki jakarta,S1
8677,dki jakarta,D3
8677,dki jakarta,D4
8677,dki jakarta,S1
8678,jawa timur,PROFESI
8678,jawa timur,S1
8679,kalimantan timur,TIDAK DICANTUMKAN
8680,kalimantan timur,D3
8680,kalimantan timur,S1
8681,dki jakarta,D3
8682,jawa tengah,S1
8683,dki jakarta,S1
8684,dki jakarta,S1
8684,dki jakarta,S2
8685,jawa barat,S1
8685,jawa barat,PROFESI
8686,jawa tengah,TIDAK DICANTUMKAN
8687,jawa timur,D3
8688,dki jakarta,S2
8689,dki jakarta,S1
8690,dki jakarta,TIDAK DICANTUMKAN
8691,jawa timur,PROFESI
8691,jawa timur,D3
8691,jawa timur,S1
8692,dki jakarta,TIDAK DICANTUMKAN
8693,dki jakarta,D3
8693,dki jakarta,S1
8694,jawa timur,TIDAK DICANTUMKAN
8695,tidak diketahui,D3
8696,jawa barat,TIDAK DICANTUMKAN
8697,dki jakarta,S1
8698,dki jakarta,S1
8699,di yogyakarta,S1
8700,jawa barat,D3
8701,dki jakarta,TIDAK DICANTUMKAN
8702,jawa tengah,S1
8703,tidak diketahui,D3
8703,tidak diketahui,S1
8704,jawa barat,S1
8705,dki jakarta,D3
8705,dki jakarta,S1
8706,jawa timur,PROFESI
8707,dki jakarta,D3
8707,dki jakarta,S1
8708,jawa timur,TIDAK DICANTUMKAN
8709,dki jakarta,D3
8710,jawa barat,D3
8711,dki jakarta,S1
8712,tidak diketahui,S1
8713,jawa barat,S1
8714,tidak diketahui,TIDAK DICANTUMKAN
8715,sulawesi selatan,D3
8716,dki jakarta,S1
8717,dki jakarta,S1
8718,tidak diketahui,S1
8719,kalimantan timur,D3
8720,dki jakarta,D3
8720,dki jakarta,D4
8720,dki jakarta,S1
8721,jawa barat,D3
8721,jawa barat,S1
8721,jawa barat,SMA
8722,tidak diketahui,TIDAK DICANTUMKAN
8723,jawa tengah,S1
8724,tidak diketahui,TIDAK DICANTUMKAN
8725,jawa timur,D3
8725,jawa timur,S1
8726,jawa barat,D3
8727,banten,D3
8728,di yogyakarta,D3
8728,di yogyakarta,S1
8729,dki jakarta,D3
8729,dki jakarta,S1
8730,dki jakarta,S1
8730,dki jakarta,PROFESI
8731,dki jakarta,S1
8732,dki jakarta,D3
8733,dki jakarta,S1
8734,dki jakarta,TIDAK DICANTUMKAN
8735,tidak diketahui,TIDAK DICANTUMKAN
8736,dki jakarta,S1
8737,dki jakarta,S1
8738,dki jakarta,S1
8739,dki jakarta,S1
8740,dki jakarta,S1
8741,dki jakarta,S1
8742,dki jakarta,S1
8743,dki jakarta,TIDAK DICANTUMKAN
8744,tidak diketahui,S1
8745,dki jakarta,S1
8746,dki jakarta,TIDAK DICANTUMKAN
8747,dki jakarta,D3
8747,dki jakarta,S1
8748,dki jakarta,S1
8749,dki jakarta,TIDAK DICANTUMKAN
8750,kepulauan riau,TIDAK DICANTUMKAN
8751,dki jakarta,TIDAK DICANTUMKAN
8752,kepulauan riau,TIDAK DICANTUMKAN
8753,dki jakarta,D3
8753,dki jakarta,S1
8754,bali,D3
8755,sulawesi selatan,S1
8756,dki jakarta,S2
8757,jawa timur,D3
8758,dki jakarta,S2
8758,dki jakarta,S3
8759,jawa barat,S2
8759,jawa barat,D3
8759,jawa barat,S1
8760,dki jakarta,S1
8760,dki jakarta,S2
8760,dki jakarta,S3
8761,dki jakarta,S1
8762,sulawesi tengah,TIDAK DICANTUMKAN
8763,dki jakarta,S1
8764,jawa timur,S1
8765,jawa timur,S1
8766,dki jakarta,D3
8766,dki jakarta,S1
8767,dki jakarta,S1
8768,kalimantan barat,D3
8768,kalimantan barat,S1
8769,jawa barat,S1
8770,tidak diketahui,TIDAK DICANTUMKAN
8771,dki jakarta,TIDAK DICANTUMKAN
8772,riau,D3
8773,jawa timur,S1
8774,papua,SMA
8775,jawa timur,S1
8776,dki jakarta,D3
8776,dki jakarta,S1
8777,dki jakarta,D3
8778,di yogyakarta,D3
8779,bali,S2
8779,bali,S1
8780,tidak diketahui,TIDAK DICANTUMKAN
8781,jawa timur,TIDAK DICANTUMKAN
8782,kalimantan timur,D3
8783,kalimantan selatan,D3
8784,jawa timur,TIDAK DICANTUMKAN
8785,jawa timur,S1
8786,dki jakarta,S1
8787,dki jakarta,S1
8788,dki jakarta,S1
8789,kalimantan timur,S1
8790,dki jakarta,S1
8791,dki jakarta,TIDAK DICANTUMKAN
8792,dki jakarta,S1
8793,dki jakarta,SMK
8794,dki jakarta,D3
8795,dki jakarta,TIDAK DICANTUMKAN
8796,jawa barat,D3
8796,jawa barat,PROFESI
8797,dki jakarta,S1
8798,banten,D3
8799,dki jakarta,S1
8800,jawa tengah,SMA
8801,dki jakarta,S1
8802,dki jakarta,S1
8803,jawa timur,TIDAK DICANTUMKAN
8804,tidak diketahui,S1
8804,tidak diketahui,D3
8805,tidak diketahui,D3
8805,tidak diketahui,S1
8806,dki jakarta,S1
8807,dki jakarta,S1
8807,dki jakarta,S2
8807,dki jakarta,S3
8808,dki jakarta,D3
8809,tidak diketahui,TIDAK DICANTUMKAN
8810,tidak diketahui,D3
8810,tidak diketahui,S1
8811,kalimantan selatan,S1
8812,kalimantan timur,S1
8813,jawa tengah,TIDAK DICANTUMKAN
8814,dki jakarta,S1
8815,dki jakarta,S1
8816,jawa barat,TIDAK DICANTUMKAN
8817,banten,D4
8818,dki jakarta,S1
8819,sulawesi selatan,S1
8820,dki jakarta,S1
8821,banten,TIDAK DICANTUMKAN
8822,dki jakarta,S1
8823,dki jakarta,S1
8824,dki jakarta,TIDAK DICANTUMKAN
8825,dki jakarta,S1
8826,tidak diketahui,S2
8827,jawa timur,S1
8828,jawa barat,D3
8828,jawa barat,S1
8829,jawa barat,S1
8830,jawa barat,S1
8831,dki jakarta,SMA
8832,jawa barat,S1
8833,jawa barat,S1
8834,jawa barat,S1
8835,dki jakarta,S1
8836,jawa barat,D3
8837,dki jakarta,S1
8838,dki jakarta,S1
8839,dki jakarta,S1
8839,dki jakarta,D3
8840,banten,S1
8841,banten,D3
8841,banten,S1
8842,dki jakarta,S1
8843,jawa barat,TIDAK DICANTUMKAN
8844,tidak diketahui,TIDAK DICANTUMKAN
8845,kalimantan tengah,D3
8845,kalimantan tengah,S1
8846,dki jakarta,D3
8846,dki jakarta,S1
8847,banten,S1
8848,banten,TIDAK DICANTUMKAN
8849,tidak diketahui,SMA
8849,tidak diketahui,D3
8849,tidak diketahui,S1
8850,dki jakarta,TIDAK DICANTUMKAN
8851,tidak diketahui,S1
8852,sumatera utara,D3
8852,sumatera utara,S1
8853,jawa timur,SMA
8854,banten,S1
8855,jawa timur,S1
8856,jawa tengah,D3
8856,jawa tengah,S1
8857,dki jakarta,S1
8858,jawa timur,TIDAK DICANTUMKAN
8859,dki jakarta,S1
8859,dki jakarta,PROFESI
8860,dki jakarta,TIDAK DICANTUMKAN
8861,dki jakarta,S2
8862,dki jakarta,TIDAK DICANTUMKAN
8863,dki jakarta,S1
8864,jawa timur,D3
8864,jawa timur,S1
8864,jawa timur,S2
8864,jawa timur,S3
8865,jawa barat,D3
8865,jawa barat,S1
8866,tidak diketahui,D3
8867,jawa barat,S1
8868,dki jakarta,S1
8869,jawa barat,TIDAK DICANTUMKAN
8870,di yogyakarta,D3
8871,dki jakarta,TIDAK DICANTUMKAN
8872,kalimantan selatan,S1
8873,tidak diketahui,S1
8874,banten,S1
8875,tidak diketahui,TIDAK DICANTUMKAN
8876,dki jakarta,S1
8877,dki jakarta,S1
8878,jawa timur,S1
8879,dki jakarta,S1
8880,jawa timur,S1
8881,sumatera selatan,D3
8881,sumatera selatan,S1
8882,tidak diketahui,S1
8883,banten,TIDAK DICANTUMKAN
8884,dki jakarta,SMA
8885,dki jakarta,S1
8886,sulawesi tengah,S1
8887,jawa timur,D3
8888,dki jakarta,S1
8889,jawa barat,TIDAK DICANTUMKAN
8890,dki jakarta,S1
8891,sumatera utara,D3
8892,dki jakarta,D3
8892,dki jakarta,S1
8893,tidak diketahui,PROFESI
8894,sumatera utara,PROFESI
8894,sumatera utara,S1
8895,tidak diketahui,D3
8895,tidak diketahui,S1
8896,sumatera selatan,PROFESI
8896,sumatera selatan,S1
8897,sulawesi tengah,S1
8898,jawa barat,TIDAK DICANTUMKAN
8899,dki jakarta,S1
8899,dki jakarta,S2
8900,banten,S1
8901,jawa barat,S1
8902,jawa barat,D3
8903,sulawesi selatan,D3
8904,dki jakarta,S1
8905,dki jakarta,S1
8905,dki jakarta,PROFESI
8906,dki jakarta,S1
8907,tidak diketahui,S1
8908,dki jakarta,PROFESI
8908,dki jakarta,S1
8909,dki jakarta,TIDAK DICANTUMKAN
8910,kepulauan riau,PROFESI
8910,kepulauan riau,S1
8911,jawa timur,TIDAK DICANTUMKAN
8912,dki jakarta,S1
8912,dki jakarta,S2
8912,dki jakarta,S3
8913,tidak diketahui,S1
8914,sumatera utara,PROFESI
8914,sumatera utara,S1
8915,dki jakarta,TIDAK DICANTUMKAN
8916,dki jakarta,S1
8917,jawa barat,D3
8918,jawa barat,TIDAK DICANTUMKAN
8919,dki jakarta,D3
8920,dki jakarta,TIDAK DICANTUMKAN
8921,tidak diketahui,D3
8922,jawa barat,D3
8922,jawa barat,S1
8923,bali,D3
8923,bali,S1
8923,bali,S2
8923,bali,S3
8924,banten,S1
8925,banten,TIDAK DICANTUMKAN
8926,sumatera selatan,S1
8927,jawa barat,D3
8928,jawa barat,S1
8928,jawa barat,S2
8928,jawa barat,S3
8929,banten,D3
8930,sumatera utara,D3
8930,sumatera utara,S1
8931,sumatera utara,TIDAK DICANTUMKAN
8932,jawa tengah,S1
8933,dki jakarta,S1
8934,dki jakarta,D3
8935,jawa timur,S1
8936,tidak diketahui,PROFESI
8936,tidak diketahui,S1
8937,jawa tengah,D3
8937,jawa tengah,S1
8938,di yogyakarta,TIDAK DICANTUMKAN
8939,sumatera utara,S1
8940,jawa timur,S1
8940,jawa timur,S2
8941,dki jakarta,TIDAK DICANTUMKAN
8942,dki jakarta,S1
8943,dki jakarta,S1
8944,jawa timur,S1
8945,jawa tengah,S1
8945,jawa tengah,S2
8945,jawa tengah,S3
8946,dki jakarta,S1
8947,tidak diketahui,S1
8948,dki jakarta,TIDAK DICANTUMKAN
